image_id,identity,path,date,orientation,species,split,dataset
4622,SalamanderID2025_238,images/SalamanderID2025/database/images/d7b733efb3387bee_1750.jpg,2022-09-11,top,,database,SalamanderID2025
4623,SalamanderID2025_238,images/SalamanderID2025/database/images/1e3120d1a9d5716b_254.jpg,2020-03-10,top,,database,SalamanderID2025
4624,SalamanderID2025_238,images/SalamanderID2025/database/images/7ef4fd885cbc4d18_1028.jpg,2022-11-04,top,,database,SalamanderID2025
4625,SalamanderID2025_238,images/SalamanderID2025/database/images/748115879e5c2558_947.jpg,2022-11-04,right,,database,SalamanderID2025
4626,SalamanderID2025_239,images/SalamanderID2025/database/images/96efb527686165d2_1234.jpg,2023-09-22,right,,database,SalamanderID2025
4627,SalamanderID2025_239,images/SalamanderID2025/database/images/b251a8e4a4552e75_1456.jpg,2023-08-28,right,,database,SalamanderID2025
4628,SalamanderID2025_239,images/SalamanderID2025/database/images/0d17f16c4f8f7fe8_111.jpg,2020-03-10,top,,database,SalamanderID2025
4629,SalamanderID2025_239,images/SalamanderID2025/database/images/de6defbe5ab5cc09_1798.jpg,2022-10-22,right,,database,SalamanderID2025
4630,SalamanderID2025_239,images/SalamanderID2025/database/images/c1ecaa23a28fdd36_1572.jpg,2024-04-05,right,,database,SalamanderID2025
4631,SalamanderID2025_240,images/SalamanderID2025/database/images/39d6407f6c7ebfa5_471.jpg,2020-03-10,top,,database,SalamanderID2025
4632,SalamanderID2025_243,images/SalamanderID2025/database/images/21d88e3fa80e8a5c_279.jpg,2020-03-20,top,,database,SalamanderID2025
4633,SalamanderID2025_244,images/SalamanderID2025/database/images/ad6e8f523f76c2a9_1406.jpg,2020-03-20,top,,database,SalamanderID2025
4634,SalamanderID2025_244,images/SalamanderID2025/database/images/5adcd23450475b17_739.jpg,2024-05-03,right,,database,SalamanderID2025
4635,SalamanderID2025_244,images/SalamanderID2025/database/images/42cbd9c92259f1c4_538.jpg,2024-05-03,top,,database,SalamanderID2025
4636,SalamanderID2025_245,images/SalamanderID2025/database/images/302d5e839ba58ea2_389.jpg,,top,,database,SalamanderID2025
4637,SalamanderID2025_246,images/SalamanderID2025/database/images/0875a3d6fccef9e7_68.jpg,2020-04-19,top,,database,SalamanderID2025
4638,SalamanderID2025_247,images/SalamanderID2025/database/images/66d92f0f738d2536_827.jpg,2022-11-04,right,,database,SalamanderID2025
4639,SalamanderID2025_247,images/SalamanderID2025/database/images/443544411bd236af_553.jpg,2023-10-09,right,,database,SalamanderID2025
4640,SalamanderID2025_247,images/SalamanderID2025/database/images/28a222520de41cef_330.jpg,2020-04-13,top,,database,SalamanderID2025
4641,SalamanderID2025_247,images/SalamanderID2025/database/images/02d832903d1784cc_21.jpg,2022-11-04,right,,database,SalamanderID2025
4642,SalamanderID2025_247,images/SalamanderID2025/database/images/d7239447284f72ab_1744.jpg,2022-03-30,top,,database,SalamanderID2025
4643,SalamanderID2025_250,images/SalamanderID2025/database/images/0d08734b7e5fb96c_110.jpg,2020-04-13,top,,database,SalamanderID2025
4644,SalamanderID2025_251,images/SalamanderID2025/database/images/8efbacf220cd1ba4_1164.jpg,2020-04-13,top,,database,SalamanderID2025
4645,SalamanderID2025_252,images/SalamanderID2025/database/images/6d9f022e25727e3a_892.jpg,2020-04-19,top,,database,SalamanderID2025
4646,SalamanderID2025_252,images/SalamanderID2025/database/images/2b75b7773540c5ca_353.jpg,2023-04-09,right,,database,SalamanderID2025
4647,SalamanderID2025_252,images/SalamanderID2025/database/images/2a78928dc65473c9_345.jpg,2024-03-23,right,,database,SalamanderID2025
4648,SalamanderID2025_253,images/SalamanderID2025/database/images/5016f14cbd166ce1_652.jpg,2020-04-19,top,,database,SalamanderID2025
4649,SalamanderID2025_254,images/SalamanderID2025/database/images/53be1157b97f8168_682.jpg,2020-04-19,top,,database,SalamanderID2025
4650,SalamanderID2025_255,images/SalamanderID2025/database/images/6dfffa5db56b4fe7_895.jpg,2020-04-19,top,,database,SalamanderID2025
4651,SalamanderID2025_256,images/SalamanderID2025/database/images/cee8baed488fb18f_1676.jpg,2022-11-16,top,,database,SalamanderID2025
4652,SalamanderID2025_256,images/SalamanderID2025/database/images/a25c550034aaa859_1316.jpg,2020-04-19,top,,database,SalamanderID2025
4653,SalamanderID2025_256,images/SalamanderID2025/database/images/bff2d9774e61c955_1555.jpg,2022-11-16,right,,database,SalamanderID2025
4654,SalamanderID2025_257,images/SalamanderID2025/database/images/f3d8849b60bb9749_1968.jpg,2020-05-01,top,,database,SalamanderID2025
4655,SalamanderID2025_258,images/SalamanderID2025/database/images/2f4d6ed1823b3683_377.jpg,2020-05-01,top,,database,SalamanderID2025
4656,SalamanderID2025_258,images/SalamanderID2025/database/images/1e15e137d02fa6ec_251.jpg,2020-05-01,top,,database,SalamanderID2025
4657,SalamanderID2025_258,images/SalamanderID2025/database/images/eb15a0027b849e3d_1894.jpg,2023-09-18,right,,database,SalamanderID2025
4658,SalamanderID2025_260,images/SalamanderID2025/database/images/9157f55b356dd8b2_1184.jpg,2022-11-04,right,,database,SalamanderID2025
4659,SalamanderID2025_260,images/SalamanderID2025/database/images/8cceed5a0375e601_1152.jpg,2020-05-04,top,,database,SalamanderID2025
4660,SalamanderID2025_260,images/SalamanderID2025/database/images/c6742f22b52a4032_1613.jpg,2020-10-05,top,,database,SalamanderID2025
4661,SalamanderID2025_260,images/SalamanderID2025/database/images/17c844cc1ad3c2d1_196.jpg,2023-08-28,right,,database,SalamanderID2025
4662,SalamanderID2025_261,images/SalamanderID2025/database/images/ac4b290e7c83c0a8_1395.jpg,2020-05-09,top,,database,SalamanderID2025
4663,SalamanderID2025_262,images/SalamanderID2025/database/images/696ff676c57d0bc1_846.jpg,2020-05-11,top,,database,SalamanderID2025
4664,SalamanderID2025_263,images/SalamanderID2025/database/images/8868ec2f37ff3938_1106.jpg,2020-05-11,top,,database,SalamanderID2025
4665,SalamanderID2025_264,images/SalamanderID2025/database/images/d4f63d4bdb91f405_1723.jpg,2020-05-13,top,,database,SalamanderID2025
4666,SalamanderID2025_265,images/SalamanderID2025/database/images/43db0053b7a28708_547.jpg,2020-08-28,top,,database,SalamanderID2025
4667,SalamanderID2025_266,images/SalamanderID2025/database/images/5ce8e48e8e535e98_756.jpg,2024-05-17,right,,database,SalamanderID2025
4668,SalamanderID2025_266,images/SalamanderID2025/database/images/150e95989fbb07ee_179.jpg,2023-09-22,right,,database,SalamanderID2025
4669,SalamanderID2025_266,images/SalamanderID2025/database/images/accb187503145319_1400.jpg,2023-06-05,right,,database,SalamanderID2025
4670,SalamanderID2025_266,images/SalamanderID2025/database/images/09fa29ffd5e7634f_78.jpg,2020-09-25,top,,database,SalamanderID2025
4671,SalamanderID2025_267,images/SalamanderID2025/database/images/b8f6984b0557ba0d_1512.jpg,2023-08-28,right,,database,SalamanderID2025
4672,SalamanderID2025_267,images/SalamanderID2025/database/images/9fccc3ce16517723_1298.jpg,2023-09-01,right,,database,SalamanderID2025
4673,SalamanderID2025_267,images/SalamanderID2025/database/images/efc06781ef5a444d_1929.jpg,2024-09-09,right,,database,SalamanderID2025
4674,SalamanderID2025_267,images/SalamanderID2025/database/images/7b7c4c8f1901d082_1002.jpg,2022-08-19,top,,database,SalamanderID2025
4675,SalamanderID2025_267,images/SalamanderID2025/database/images/92fcddcf7df8363a_1193.jpg,2020-06-02,top,,database,SalamanderID2025
4676,SalamanderID2025_268,images/SalamanderID2025/database/images/cc03a21cb1082921_1655.jpg,2024-04-04,right,,database,SalamanderID2025
4677,SalamanderID2025_268,images/SalamanderID2025/database/images/93156f01df6cf071_1194.jpg,2020-06-02,top,,database,SalamanderID2025
4678,SalamanderID2025_268,images/SalamanderID2025/database/images/be83015828f987b6_1548.jpg,2020-06-02,top,,database,SalamanderID2025
4679,SalamanderID2025_268,images/SalamanderID2025/database/images/f096be2fe9d1920f_1938.jpg,2023-09-18,right,,database,SalamanderID2025
4680,SalamanderID2025_268,images/SalamanderID2025/database/images/d8ef680963d32ee6_1761.jpg,2023-09-22,right,,database,SalamanderID2025
4681,SalamanderID2025_269,images/SalamanderID2025/database/images/1e0c9a348f8fe2a8_250.jpg,2020-06-04,top,,database,SalamanderID2025
4682,SalamanderID2025_271,images/SalamanderID2025/database/images/9a9244c7b4c11365_1261.jpg,2020-08-17,top,,database,SalamanderID2025
4683,SalamanderID2025_272,images/SalamanderID2025/database/images/f1946f89ca7c13c6_1945.jpg,2024-05-17,right,,database,SalamanderID2025
4684,SalamanderID2025_272,images/SalamanderID2025/database/images/c23081e031d41a88_1575.jpg,2022-09-11,top,,database,SalamanderID2025
4685,SalamanderID2025_273,images/SalamanderID2025/database/images/2946a1d9a6cafa7e_334.jpg,2020-08-28,top,,database,SalamanderID2025
4686,SalamanderID2025_274,images/SalamanderID2025/database/images/f77c7431aae92a0f_1995.jpg,2020-08-28,top,,database,SalamanderID2025
4687,SalamanderID2025_275,images/SalamanderID2025/database/images/d6b394bd699a7721_1737.jpg,2023-04-23,right,,database,SalamanderID2025
4688,SalamanderID2025_276,images/SalamanderID2025/database/images/d33beb0ab73602f7_1709.jpg,2020-08-28,top,,database,SalamanderID2025
4689,SalamanderID2025_277,images/SalamanderID2025/database/images/2e0a79cb6560edaa_366.jpg,2020-08-28,top,,database,SalamanderID2025
4690,SalamanderID2025_278,images/SalamanderID2025/database/images/799ffb1ce2c443b6_992.jpg,2020-08-28,top,,database,SalamanderID2025
4691,SalamanderID2025_279,images/SalamanderID2025/database/images/77f224564cb0b5c8_978.jpg,2022-10-22,right,,database,SalamanderID2025
4692,SalamanderID2025_279,images/SalamanderID2025/database/images/a4700c6fe389699b_1331.jpg,2024-09-27,right,,database,SalamanderID2025
4693,SalamanderID2025_279,images/SalamanderID2025/database/images/52f9ca445da6c8b0_674.jpg,2020-08-29,top,,database,SalamanderID2025
4694,SalamanderID2025_279,images/SalamanderID2025/database/images/155a0db5751efee3_182.jpg,2023-09-22,right,,database,SalamanderID2025
4695,SalamanderID2025_280,images/SalamanderID2025/database/images/06bdcd3a1ce5692b_50.jpg,2020-08-29,top,,database,SalamanderID2025
4696,SalamanderID2025_281,images/SalamanderID2025/database/images/901a5ad21b163ec2_1180.jpg,2020-10-07,top,,database,SalamanderID2025
4697,SalamanderID2025_282,images/SalamanderID2025/database/images/80a618b159b58d6c_1043.jpg,2022-04-08,top,,database,SalamanderID2025
4698,SalamanderID2025_282,images/SalamanderID2025/database/images/fb787c5df7863e23_2026.jpg,2023-04-14,right,,database,SalamanderID2025
4699,SalamanderID2025_282,images/SalamanderID2025/database/images/e4856ef45637ab69_1852.jpg,2023-04-14,top,,database,SalamanderID2025
4700,SalamanderID2025_282,images/SalamanderID2025/database/images/15cae2bb6e83ded5_185.jpg,2022-04-08,top,,database,SalamanderID2025
4701,SalamanderID2025_282,images/SalamanderID2025/database/images/c8eaf787bbbafa33_1635.jpg,2020-08-29,top,,database,SalamanderID2025
4702,SalamanderID2025_282,images/SalamanderID2025/database/images/a5f79371654ddfe4_1343.jpg,2022-04-08,top,,database,SalamanderID2025
4703,SalamanderID2025_282,images/SalamanderID2025/database/images/4bd0b93256439016_620.jpg,2022-04-08,top,,database,SalamanderID2025
4704,SalamanderID2025_284,images/SalamanderID2025/database/images/612e087391692164_792.jpg,2020-09-05,top,,database,SalamanderID2025
4705,SalamanderID2025_285,images/SalamanderID2025/database/images/8ab3cbd6df828796_1132.jpg,2020-09-05,top,,database,SalamanderID2025
4706,SalamanderID2025_286,images/SalamanderID2025/database/images/3d62e0f08b6468cd_507.jpg,2020-09-05,top,,database,SalamanderID2025
4707,SalamanderID2025_287,images/SalamanderID2025/database/images/1d305c047f02679b_242.jpg,2020-09-25,top,,database,SalamanderID2025
4708,SalamanderID2025_289,images/SalamanderID2025/database/images/c2d0c041b5c29756_1582.jpg,2022-10-18,right,,database,SalamanderID2025
4709,SalamanderID2025_289,images/SalamanderID2025/database/images/cabb0f9647fa2bea_1644.jpg,2020-09-25,top,,database,SalamanderID2025
4710,SalamanderID2025_289,images/SalamanderID2025/database/images/358100b8545971e9_435.jpg,2022-10-18,right,,database,SalamanderID2025
4711,SalamanderID2025_289,images/SalamanderID2025/database/images/008e4428b61df5a6_7.jpg,2022-10-18,right,,database,SalamanderID2025
4712,SalamanderID2025_289,images/SalamanderID2025/database/images/39bd4ddebf82bd92_470.jpg,2024-10-22,right,,database,SalamanderID2025
4713,SalamanderID2025_289,images/SalamanderID2025/database/images/d1154405ae2ec517_1688.jpg,2022-10-18,top,,database,SalamanderID2025
4714,SalamanderID2025_290,images/SalamanderID2025/database/images/d28e0db88e505d0c_1705.jpg,2023-09-01,right,,database,SalamanderID2025
4715,SalamanderID2025_290,images/SalamanderID2025/database/images/87081fcb2cf13555_1099.jpg,2023-11-03,right,,database,SalamanderID2025
4716,SalamanderID2025_290,images/SalamanderID2025/database/images/84bc71236a0ccde5_1080.jpg,2020-09-25,top,,database,SalamanderID2025
4717,SalamanderID2025_291,images/SalamanderID2025/database/images/59a12af5426c5aa6_729.jpg,2020-09-25,top,,database,SalamanderID2025
4718,SalamanderID2025_293,images/SalamanderID2025/database/images/6df87611807877f2_894.jpg,,top,,database,SalamanderID2025
4719,SalamanderID2025_294,images/SalamanderID2025/database/images/0a562a7c8ee8ebcd_81.jpg,2022-10-18,right,,database,SalamanderID2025
4720,SalamanderID2025_294,images/SalamanderID2025/database/images/34c06c0731b57cbb_429.jpg,2022-10-18,top,,database,SalamanderID2025
4721,SalamanderID2025_294,images/SalamanderID2025/database/images/235a8d3d0d2a02b1_293.jpg,2020-09-25,top,,database,SalamanderID2025
4722,SalamanderID2025_294,images/SalamanderID2025/database/images/4a34c7d1845c61ae_601.jpg,2024-05-21,right,,database,SalamanderID2025
4723,SalamanderID2025_294,images/SalamanderID2025/database/images/28dd784303d84698_331.jpg,2022-10-18,right,,database,SalamanderID2025
4724,SalamanderID2025_294,images/SalamanderID2025/database/images/732ba359ca27ef1b_939.jpg,2022-10-18,right,,database,SalamanderID2025
4725,SalamanderID2025_294,images/SalamanderID2025/database/images/6aa5a53ea3317bc3_857.jpg,2022-11-16,right,,database,SalamanderID2025
4726,SalamanderID2025_296,images/SalamanderID2025/database/images/75bb5d15a07ec099_963.jpg,2024-04-05,right,,database,SalamanderID2025
4727,SalamanderID2025_296,images/SalamanderID2025/database/images/e6e53e1bf034cf4f_1871.jpg,2022-10-18,right,,database,SalamanderID2025
4728,SalamanderID2025_296,images/SalamanderID2025/database/images/3344675536654a91_413.jpg,2020-09-25,top,,database,SalamanderID2025
4729,SalamanderID2025_296,images/SalamanderID2025/database/images/5b52585f650d11e2_744.jpg,2022-10-18,right,,database,SalamanderID2025
4730,SalamanderID2025_296,images/SalamanderID2025/database/images/00c1dc7ca7b05132_9.jpg,2022-10-18,right,,database,SalamanderID2025
4731,SalamanderID2025_297,images/SalamanderID2025/database/images/cc66ed722b994e1d_1658.jpg,2024-02-22,right,,database,SalamanderID2025
4732,SalamanderID2025_297,images/SalamanderID2025/database/images/9f11e4d93a320e2b_1289.jpg,2022-10-18,right,,database,SalamanderID2025
4733,SalamanderID2025_297,images/SalamanderID2025/database/images/f2ae359cfec72a18_1953.jpg,2022-10-18,right,,database,SalamanderID2025
4734,SalamanderID2025_297,images/SalamanderID2025/database/images/04e694486a945604_37.jpg,2024-03-16,right,,database,SalamanderID2025
4735,SalamanderID2025_297,images/SalamanderID2025/database/images/37c53c4d463cc4eb_455.jpg,2023-11-15,right,,database,SalamanderID2025
4736,SalamanderID2025_297,images/SalamanderID2025/database/images/8be52848eae52615_1146.jpg,2022-10-18,right,,database,SalamanderID2025
4737,SalamanderID2025_297,images/SalamanderID2025/database/images/d14fc53fc59f5611_1692.jpg,2020-09-25,top,,database,SalamanderID2025
4738,SalamanderID2025_297,images/SalamanderID2025/database/images/45beba0f102c89b7_566.jpg,2022-10-18,right,,database,SalamanderID2025
4739,SalamanderID2025_298,images/SalamanderID2025/database/images/968fee8bc221c9a5_1231.jpg,2024-09-16,right,,database,SalamanderID2025
4740,SalamanderID2025_300,images/SalamanderID2025/database/images/cdfcd897218a5362_1670.jpg,2024-03-16,top,,database,SalamanderID2025
4741,SalamanderID2025_301,images/SalamanderID2025/database/images/8051f721874ce282_1039.jpg,2024-09-27,right,,database,SalamanderID2025
4742,SalamanderID2025_301,images/SalamanderID2025/database/images/fab2d08884f26f54_2018.jpg,2020-09-25,top,,database,SalamanderID2025
4743,SalamanderID2025_301,images/SalamanderID2025/database/images/e401d6d3327df9e4_1848.jpg,2023-09-18,right,,database,SalamanderID2025
4744,SalamanderID2025_302,images/SalamanderID2025/database/images/6bfeaf36a6f2467d_875.jpg,2020-09-25,top,,database,SalamanderID2025
4745,SalamanderID2025_303,images/SalamanderID2025/database/images/f286da0c342b06eb_1952.jpg,2023-09-01,right,,database,SalamanderID2025
4746,SalamanderID2025_303,images/SalamanderID2025/database/images/04bf1d972217be09_35.jpg,2020-09-25,top,,database,SalamanderID2025
4747,SalamanderID2025_303,images/SalamanderID2025/database/images/71c921aa09a2c43b_927.jpg,2023-08-28,right,,database,SalamanderID2025
4748,SalamanderID2025_303,images/SalamanderID2025/database/images/429e5976dec0c9f5_537.jpg,2023-04-09,right,,database,SalamanderID2025
4749,SalamanderID2025_304,images/SalamanderID2025/database/images/aaa575ad960f3e7f_1379.jpg,2020-09-25,top,,database,SalamanderID2025
4750,SalamanderID2025_304,images/SalamanderID2025/database/images/92cd3b7044329ecb_1191.jpg,2024-05-03,right,,database,SalamanderID2025
4751,SalamanderID2025_304,images/SalamanderID2025/database/images/2799723a62055631_322.jpg,2023-11-03,right,,database,SalamanderID2025
4752,SalamanderID2025_305,images/SalamanderID2025/database/images/4cadb81a8b9d261e_628.jpg,2020-09-25,top,,database,SalamanderID2025
